,customer_id,age,annual_income,months_active,avg_monthly_spend,purchase_frequency,avg_order_value,discount_usage_rate,return_rate,browsing_time_minutes,support_interactions,payment_method,region,customer_segment,estimated_annual_spend,purchase_value_index,engagement_score,discount_dependency,customer_value_score,Cluster,DBSCAN_Cluster,Hierarchical_Cluster
27,30189,40,66451.79872901597,13,402.0974672986121,2.2600110962085,123.3423615540035,0.3265297131211513,0.0118909764820349,94.07583858896058,1.0,UPI,Rural,Occasional,4825.169607583345,278.75510574460856,212.61243909617068,0.3265297131211513,908.7447378521978,0,1,3
28,37238,39,47551.14999142703,44,192.8245793475576,4.623369217940315,34.28986642605409,0.012161946485502,0.143518999155155,59.63275492439216,2.0,UPI,Rural,Loyal,2313.8949521706913,158.53471292150357,275.70424349841346,0.012161946485502,891.4992246177876,0,1,0
29,33110,44,27956.06278989993,11,304.232888490501,3.677795663713046,65.03766097577103,0.192205852259921,0.0643613651429712,95.07404190720868,1.0,Card,Semi-Urban,Occasional,3650.7946618860124,239.1952275147299,349.6628990580045,0.192205852259921,1118.9063980492592,1,0,1
30,36481,65,58616.6865250905,71,280.3424720217072,6.460431937638391,37.57724410129126,0.3631068494445587,0.260300948287309,18.50275475601562,1.0,UPI,Rural,Loyal,3364.109664260486,242.76522792041587,119.53578776005394,0.3631068494445587,1811.133459725534,0,1,0
31,24149,57,32306.23885466668,64,417.9870956600899,7.526950775747455,49.01952722055558,0.5443586954070075,0.150184654003469,61.78132869181202,1.4946055152878448,UPI,Urban,Loyal,5015.845147921079,368.9675684395343,465.02501992354297,0.5443586954070075,3146.1682939311395,0,4,0
32,5504,62,28653.64327932685,56,287.6039518007364,1.270382735561504,126.6764177228502,0.4590315463262313,0.1202955403415566,10.95747419210794,0.0,UPI,Rural,Occasional,3451.2474216088367,160.92753407788624,13.920186039014666,0.4590315463262313,365.3670950469185,0,1,0
33,3919,61,33728.6272961248,24,195.8039847405308,10.72984127969953,16.6928076920702,0.2914047968896354,0.1318832202314238,88.57640631715859,1.0,Card,Urban,Regular,2349.6478168863696,179.11117704846066,950.4107809092864,0.2914047968896354,2100.945678198604,0,5,0
34,38479,35,65020.58790094697,52,427.6880173894941,4.91084130268016,93.30131814921826,0.3855687689843016,0.1889005478734977,111.3645060254607,1.4946055152878448,UPI,Rural,Regular,5132.256208673929,458.187966761683,546.893415842406,0.3855687689843016,2100.3079804577183,0,1,0
35,21124,23,43354.86189018525,57,192.2374158393709,2.019543164619776,63.6644039707171,0.376510375585614,0.1489641543903998,88.91465155865097,1.0,Card,Urban,Regular,2306.8489900724508,128.57301186865385,179.5669767898227,0.376510375585614,388.231759142571,0,5,0
36,49718,22,41713.28257557958,46,461.4408199425226,2.86764680110163,119.3079005588332,0.704089878184934,0.1387124827653481,8.839599129554799,1.0,Card,Rural,Occasional,5537.289839310271,342.1329193836894,25.348848166888573,0.704089878184934,1323.249291205888,2,3,0
37,42295,64,51542.36733492644,58,565.5844007163342,4.875937010134404,96.25433352005884,0.4079071506065329,0.3118349114818564,41.07095678684153,0.0,UPI,Urban,High_Value,6787.012808596011,469.3300671962754,200.2593982385914,0.4079071506065329,2757.7539118074615,0,4,0
38,47610,22,44542.6209036071,36,393.0730035589385,5.702008124602258,58.65003387805743,0.1064153022670934,0.0407017710996299,36.94443473354206,5.0,UPI,Urban,Occasional,4716.876042707262,334.4229696808811,210.65746700949467,0.1064153022670934,2241.3054598548797,0,4,0
39,11077,54,61787.1623062318,5,820.3282768661252,1.987233831208396,274.6113371828968,0.1067450028964283,0.1602156215569353,101.5367257959835,5.0,Card,Urban,Occasional,9843.939322393502,545.7169396832287,201.77721661190864,0.1067450028964283,1630.1841044852517,2,-1,3
40,41515,50,28019.52419494588,14,345.430803710993,1.464930542909129,140.1381490057375,0.4528831500905456,0.0890170452843866,14.25045646081103,0.0,Card,Rural,Occasional,4145.169644531916,205.29265470525544,20.87592891983881,0.4528831500905456,506.0321348178818,2,3,0
41,22063,44,46057.38296698222,10,233.5071697394206,2.308712553706638,70.57342272837523,0.3594152554822923,0.0752565990898077,88.77780323348199,4.0,Card,Semi-Urban,Occasional,2802.0860368730473,162.93374701104528,204.96242881563765,0.3594152554822923,539.1009341579071,1,0,1
42,9414,56,22224.12879486703,14,248.5369673246793,4.487997616192287,45.28736794479889,0.309422039761505,0.2844492652427327,23.78081517276051,2.0,Card,Rural,Occasional,2982.4436078961517,203.2495993798804,106.72824180645854,0.309422039761505,1115.433316888821,0,3,0
43,38341,52,12442.29246563599,25,245.3829061604799,3.459200403569683,55.02845442067275,0.0934203260261228,0.1636362705706693,68.99512746377266,3.0,UPI,Semi-Urban,Occasional,2944.5948739257587,190.3544517398071,238.6679727670241,0.0934203260261228,848.8286480194338,1,2,1
44,30264,24,98972.39668305204,37,681.2539076381722,1.433929990378115,279.8987277084081,0.2800170698563339,0.1066409114657052,212.5479913245203,1.0,Card,Urban,Occasional,8175.046891658067,401.3551799297643,304.7789391548571,0.2800170698563339,976.8704092246576,2,-1,0
45,41253,56,46652.17633819909,31,117.7416966360672,2.633311889672966,32.40616280994944,0.1448453364007607,0.4115082440436625,96.80563390751814,2.0,Card,Semi-Urban,Occasional,1412.9003596328064,85.33553382611775,254.91942675599594,0.1448453364007607,310.05060966202325,1,0,1
46,14645,40,60447.92242340794,47,541.6772715445496,4.963247568509555,90.83595227624193,0.4619223993818765,0.1489641543903998,61.78132869181202,0.0,Wallet,Rural,Loyal,6500.127258534596,450.8413192683077,306.6360294089256,0.4619223993818765,2688.478400910376,3,7,2
47,26336,49,17672.3432025416,33,138.89775111924,3.456258237637329,31.16914319419749,0.2746262793709004,0.15336357108517,58.30555786542695,1.0,Card,Semi-Urban,Regular,1666.7730134308802,107.72860792504255,201.51906467242185,0.2746262793709004,480.0664964951728,1,0,1
48,28103,33,46440.12593316234,29,337.29423768717487,3.36265524911966,90.4192814958692,0.191486078466516,0.0274334657615861,14.67153430698802,0.0,Card,Rural,Occasional,4047.530852246098,304.0488715437127,49.33531185003244,0.191486078466516,1134.2042388565928,0,3,0
49,17524,35,36721.95495179891,18,222.5637402573418,1.5859615171755,86.0661455242519,0.0979136048810752,0.1038053358458115,61.15071001416995,1.0,Card,Rural,Occasional,2670.7648830881017,136.4975947330899,96.98267283043201,0.0979136048810752,352.9775271667877,0,3,0
50,24713,41,9359.010556950552,33,166.8105004682813,5.105538797439856,27.32117606692261,0.4167064163985233,0.0051829220577909,61.78132869181202,1.0,Card,Urban,Loyal,2001.7260056193757,139.48932440135863,315.4269705934304,0.4167064163985233,851.6574819611694,0,5,0
51,40486,43,25660.53377165724,69,109.4371227770614,1.113051295352753,51.79103934568327,0.5203256126238434,0.0404125878806812,53.05650418968124,1.0,Wallet,Urban,Loyal,1313.2454733247368,57.64608343137815,59.05461071521347,0.5203256126238434,121.80913126668646,3,8,2
52,3851,36,127647.8225100024,52,402.4558797483886,6.530767335514838,53.44155008619381,0.2405986750753561,0.1489641543903998,67.15342671562321,1.0,Card,Urban,Loyal,4829.470556980663,349.0143296621947,438.5634056622815,0.2405986750753561,2628.345713446664,0,5,0
53,40041,59,20412.88049401052,24,492.8164492569316,2.132598914107686,157.3187193028538,0.441950108731577,0.0517557083447858,60.46010231920729,2.0,Wallet,Urban,Occasional,5913.797391083179,335.4977299540779,128.93714855278105,0.441950108731577,1050.979824539738,3,8,3
54,15268,65,32909.75378502195,51,204.5086525592421,2.654184166291174,55.96561181720866,0.212873031776499,0.0758523619670197,61.78132869181202,1.0,UPI,Urban,Regular,2454.103830710905,148.54304074203344,163.97902438623808,0.212873031776499,542.8036274922833,0,4,0
55,49147,42,23822.06213211307,36,536.1634453566068,1.831978214615512,189.3247068743429,0.3919262475480155,0.095026204185709,28.91046293980853,0.0,Card,Rural,Occasional,6433.961344279282,346.8387384822638,52.963338280178355,0.3919262475480155,982.239751366498,2,3,0
56,30002,19,19933.39412731526,64,434.0920702443514,1.431866529098916,178.5016015682392,0.0786917911675222,0.2520524938386795,35.98343017246427,0.0,Card,Rural,Regular,5209.104842932217,255.59046867611232,51.52346926611962,0.0786917911675222,621.5619059301423,2,3,3
57,45927,59,32528.28940468024,65,378.9405048912639,4.112401656909597,74.1218179481481,0.3057533379270828,0.1889862511572679,36.74742409628516,4.0,Card,Urban,Occasional,4547.2860586951665,304.8186869431158,151.12016774072274,0.3057533379270828,1558.355560184993,0,5,0
58,43825,34,49468.00895418616,38,319.8384064730276,7.694671847409998,36.78556385866389,0.098185482524899,0.12401795368359,31.00418655375997,2.0,UPI,Urban,High_Value,3838.060877676331,283.0528426143637,238.56704142706442,0.098185482524899,2461.051582008481,0,4,0
59,17241,27,75759.9568064963,17,206.8230289939964,3.851667723160153,42.629264985872,0.1603333913479536,0.0646632199278866,63.21256346946773,1.0,Card,Rural,Regular,2481.876347927957,164.19376400812445,243.47379041356143,0.1603333913479536,796.6135851823924,0,3,0
60,4893,64,13170.05051968666,30,293.5718975594074,3.614951464023281,63.61321453714132,0.1899085292600373,0.0251248453328693,51.70965930031585,1.0,UPI,Semi-Urban,Occasional,3522.8627707128885,229.9586830222661,186.92790859182185,0.1899085292600373,1061.2481608784724,1,2,1
61,726,61,37619.03948705529,34,387.5954887090319,10.64858996925617,33.27402627545506,0.1670356229418771,0.4076561891534512,50.60495271278017,0.0,Card,Urban,Regular,4651.145864508382,354.3214624335769,538.8713918519937,0.1670356229418771,4127.34543319594,0,5,0
62,22950,43,58473.78135563714,2,278.4305275478671,3.950070896674141,56.24778581150006,0.2648688297230835,0.2442149131759779,41.81690444969846,2.0,Card,Rural,Regular,3341.166330574405,222.18274173636706,165.1797372557573,0.2648688297230835,1099.8203236124575,0,3,0
63,34658,46,33703.88501053435,62,259.0521264735464,3.207637539074252,61.56712028254744,0.3443779534976973,0.2496673800354526,68.85785459457223,2.0,Card,Urban,Regular,3108.625517682557,197.48500619099894,220.87103925766635,0.3443779534976973,830.9453254535583,0,5,0
64,37214,21,44516.01823872649,61,172.7428383759267,3.473117171717033,38.61799987448536,0.5820840377353926,0.045591644526004,48.03531866219137,0.0,Card,Rural,Occasional,2072.9140605111206,134.12483850144133,166.8322900945565,0.5820840377353926,599.956118254571,0,3,0
65,20305,63,43110.53311612282,69,337.29423768717487,4.426690794850412,59.95922110331352,0.1413126681647094,0.1330604928531666,56.74070162980185,1.4946055152878448,UPI,Rural,Loyal,4047.530852246098,265.4209321244385,251.1735415979976,0.1413126681647094,1493.0972971259039,0,1,0
66,15270,64,66632.4410368311,55,489.9894302339456,6.103912843384515,68.97458359025983,0.3172725657943678,0.2618018192415102,69.19348979168463,0.0,UPI,Rural,High_Value,5879.873162807347,421.0148466436858,422.35103101805913,0.3172725657943678,2990.8527763276415,0,1,0
67,22368,56,18897.43914802858,14,360.2178271860701,9.260879328680172,35.10594127924549,0.4220037232349475,0.1322983027075397,15.32774542120518,1.0,Card,Urban,Regular,4322.613926232842,325.1118859068245,141.9484007265112,0.4220037232349475,3335.9338296095634,0,5,0
68,42685,61,35736.28162950175,33,142.6583230818167,3.968303413079363,28.7136898093341,0.4741189520061047,0.074002604985317,7.058120169682335,1.0,UPI,Rural,Occasional,1711.8998769818004,113.94463327248262,28.0087623592747,0.4741189520061047,566.1115103897516,0,1,0
69,46735,27,44907.07548125623,47,513.096849990603,5.844166268009343,74.9684957814211,0.1915611924653258,0.0360870672283956,64.99145931413474,1.0,Card,Semi-Urban,High_Value,6157.162199887236,438.1283542091819,379.8208942323679,0.1915611924653258,2998.6233029369323,1,0,1
70,11733,66,64186.83712670882,16,934.362671942561,0.4333270469812514,651.8837929629768,0.1393552779484872,0.2027306409774393,140.1777169079315,1.0,Wallet,Urban,Occasional,11212.352063310731,282.47887897958424,60.7427961202878,0.1393552779484872,404.8846174423817,2,-1,3
71,18620,43,43211.84476712031,71,605.3654558429834,11.12441655926475,49.92945045099095,0.5666990309748725,0.0324649997884757,17.67856492410207,2.0,Wallet,Semi-Urban,High_Value,7264.3854701158,555.4360053919926,196.66372038571805,0.5666990309748725,6734.337501386538,3,6,2
72,48493,42,44542.6209036071,6,209.4751849396982,5.058583862241807,34.57494188455252,0.3445248051463364,0.170287714843829,48.54806216325175,2.0,Card,Urban,Regular,2513.7022192763784,174.90024305514572,245.5844438021374,0.3445248051463364,1059.6477900760754,0,5,0
73,26804,52,44542.6209036071,20,151.9162854166912,6.983811392171232,19.02804036248368,0.3057749040524496,0.1489641543903998,22.10911346051403,2.0,UPI,Semi-Urban,Regular,1822.9954250002945,132.88824505420754,154.40587845634423,0.3057749040524496,1060.9546847494244,1,2,1
74,44306,45,44542.6209036071,72,296.4414009245551,4.91084130268016,64.64239457823108,0.4955178739965108,0.1548165540733099,30.69977883568151,1.4946055152878448,Card,Urban,Regular,3557.2968110946613,317.44854119892517,150.76174188941098,0.4955178739965108,1455.7766754846737,0,5,0
75,47523,56,76130.01108011049,64,438.3461366451294,4.582253421399842,78.52494388103342,0.2000497460716568,0.314945543773529,37.87023060761187,1.4946055152878448,Card,Urban,High_Value,5260.153639741553,359.821192764096,173.5309937709305,0.2000497460716568,2008.6130843995468,0,5,0
76,32208,54,26887.63475463396,8,257.9012297469597,1.388911988865503,107.9576103887516,0.1439618173067265,0.1248124727573427,11.71146850065702,1.0,Wallet,Urban,Occasional,3094.8147569635166,149.94361935820808,16.266199007783232,0.1439618173067265,358.2021099387088,3,8,2
77,2531,42,20858.58979262481,65,379.4933447954496,4.312520644732058,71.43376377685392,0.2084645169144128,0.1249219855027018,20.90036916921298,2.0,Card,Semi-Urban,Loyal,4553.920137545396,308.0595810185956,90.13327352475238,0.2084645169144128,1636.5728839687977,1,0,1
78,17747,62,44542.6209036071,59,246.406976248381,4.846030414348909,42.14945164219166,0.0493502999425228,0.1083686347136402,35.85846927666694,2.0,Card,Urban,Loyal,2956.883714980572,204.25752460618932,173.7712327267239,0.0493502999425228,1194.0957012074034,0,5,0
79,8271,68,140600.6192106036,44,126.3023554847227,6.563732773813811,16.69841588296067,0.3403117954750731,0.0970704780823058,54.95210854430322,7.0,Card,Urban,Loyal,1515.6282658166724,109.60393960176204,360.690955842417,0.3403117954750731,829.0149101049569,0,-1,0
80,15080,46,59669.20496629788,49,213.0563251850306,4.91084130268016,39.65542002666193,0.1859482716155598,0.0728864681181072,17.45554637703119,1.0,Card,Semi-Urban,Loyal,2556.6759022203673,194.74147454206135,85.7214181091738,0.1859482716155598,1046.2858015159034,1,0,1
81,13625,41,47015.83154803934,1,117.0349967501751,5.676805395542246,17.52859186645057,0.2743033916525443,0.0105457402724336,24.51957182928677,1.0,UPI,Semi-Urban,Regular,1404.4199610021012,99.50640488372451,139.1928376568808,0.2743033916525443,664.3849010186632,1,2,1
82,30639,58,15197.95854377355,56,511.9714870606766,0.9754761215246012,259.1635917449387,0.6248106620840649,0.3677355315241509,71.73378720036888,1.0,Card,Urban,Regular,6143.657844728119,252.80789531573794,69.97459652048691,0.6248106620840649,499.4159605291314,2,5,0
83,30441,33,13540.38690212744,18,418.3975435680235,1.261247495018256,185.0295221950685,0.4091274667355781,0.0004142026489382,66.21636539556572,1.0,UPI,Urban,Occasional,5020.770522816281,233.36802137295493,83.51522498437079,0.4091274667355781,527.7028537469612,2,4,0
84,36057,28,44542.6209036071,15,510.5515518574333,4.837726315773393,87.45726062524301,0.2691750194720281,0.0793192663587152,30.31462924591001,2.0,Wallet,Urban,Occasional,6126.618622289199,423.0942912321903,146.6538796558526,0.2691750194720281,2469.9086779796494,3,8,2
85,42652,43,45846.78409988238,20,704.8125754559932,4.281804884584642,133.4416152919703,0.5582120554384056,0.2106184354673255,32.44905607006855,1.0,Wallet,Rural,Occasional,8457.750905471918,571.3709601640231,138.94052678098046,0.5582120554384056,3017.8699283041533,3,7,3
86,36804,37,28099.4846698072,40,772.8114050931567,3.723940395853759,163.5946562262851,0.5588188658472536,0.1326117740322197,14.23135867842429,3.0,Card,Semi-Urban,Occasional,9273.73686111788,609.2167488668717,52.99673147046818,0.5588188658472536,2877.9036098029096,2,0,1
87,48225,58,44542.6209036071,46,1025.910192496863,0.4977905617430402,684.949030058628,0.4004160107990877,0.1517531374660341,34.33556407512793,2.0,Wallet,Urban,Occasional,12310.922309962356,340.96116243823496,17.091919728722083,0.4004160107990877,510.6884110209239,2,-1,3
88,29227,66,35704.74594877222,65,137.7470307144831,2.829400059882732,35.97091673903127,0.1877168543588938,0.007201111057498,83.05089533180116,1.0,Card,Semi-Urban,Regular,1652.964368573797,101.77611397545182,234.9842082251127,0.1877168543588938,389.74145695222694,1,0,1
89,5634,42,26077.19788840461,39,337.29423768717487,6.061376172826464,123.7458664900238,0.5947282564008545,0.0804661734936188,17.8497676768433,2.0,Card,Semi-Urban,High_Value,4047.530852246098,750.0702466283951,108.19415648690597,0.5947282564008545,2044.4672555487077,1,0,1
90,5988,60,44542.6209036071,48,456.3529878486906,5.003287107004073,76.01718520446252,0.4642569118676573,0.2477235489930302,63.25874818936893,1.0,Card,Urban,Loyal,5476.235854184287,380.3358026442281,316.5016792210868,0.4642569118676573,2283.2650203461403,0,5,0
91,48064,28,13069.22032203201,37,115.7514188221967,4.298422738826264,21.84639175239509,0.4331608836482603,0.2643242042141102,35.05789004189305,1.0,Wallet,Rural,Loyal,1389.0170258663604,93.90502706980159,150.69363173134394,0.4331608836482603,497.54853071673267,3,7,2
92,1813,55,44542.6209036071,14,600.4063020870533,4.192901783164843,115.6205773106558,0.5211268720180154,0.0901291089193471,24.92698525654633,0.0,UPI,Rural,Occasional,7204.8756250446395,484.78572477639733,104.51640093109687,0.5211268720180154,2517.4446546442155,2,1,3
93,27579,69,16115.57818565383,68,365.6941295903269,9.30427681430955,35.48954828954977,0.5302492357391791,0.2392320087179651,73.1497369502743,1.0,Card,Semi-Urban,Loyal,4388.329555083923,330.204581300777,680.6054014792797,0.5302492357391791,3402.51941107639,1,0,1
94,16824,69,71683.05732824159,54,130.1345379216613,6.264525111276306,17.91370198716237,0.0348403655060422,0.1359275800026271,56.04482909342826,2.0,Card,Semi-Urban,Loyal,1561.6144550599356,112.22083593449894,351.09423921297025,0.0348403655060422,815.2310806545859,1,0,1
95,3929,57,25298.23825579958,46,136.8721938797283,4.91084130268016,14.06898719260892,0.3740954515845424,0.166306400248157,50.00415581499078,0.0,Card,Urban,Loyal,1642.4663265567394,69.09056339234208,245.562473681911,0.3740954515845424,672.1576228930162,0,5,0
96,37287,56,9797.78690345391,38,217.2187044448849,4.509736360427903,39.42451874920836,0.4852958786423674,0.0806467226722869,61.78132869181202,2.0,UPI,Urban,Loyal,2606.624453338619,177.79418569567653,278.61750439701234,0.4852958786423674,979.5990896001396,0,4,0
97,25046,35,35258.97457714636,1,87.91282549818355,9.609097370907929,8.286550912357209,0.0419132697135658,0.2114264286960551,61.78132869181202,3.0,UPI,Semi-Urban,Occasional,1054.9539059782026,79.62627458582635,593.6628031036895,0.0419132697135658,844.7629003636831,1,2,1
98,15728,47,42464.24503518479,35,428.6368160135765,1.552383316916573,167.9359103989892,0.2528085690401241,0.0361219408709398,39.34290787891741,0.0,Card,Semi-Urban,Occasional,5143.641792162918,260.70090561458727,61.07527383021698,0.2528085690401241,665.4086421957147,1,0,1
99,29601,64,55423.61547923353,12,414.531863545324,4.562309320285038,74.52513689477477,0.1482603597829819,0.0239810234333606,90.94227849918248,0.0,Card,Urban,Occasional,4974.382362543887,340.00672665054935,414.9068048047779,0.1482603597829819,1891.2225846079573,0,5,0
100,10431,52,28521.5318541597,33,258.0102611509976,11.12582671363517,21.27774602459657,0.1379151255756879,0.3770807307031469,44.34316058697356,1.0,Card,Urban,Loyal,3096.1231338119715,236.73251512640107,493.35432062556464,0.1379151255756879,2870.577455905756,0,5,0
101,25769,59,38858.57871310544,59,381.992879723398,5.769884323729833,56.42531858106269,0.1039493379862813,0.1489641543903998,12.77967697320456,1.0,Card,Urban,Loyal,4583.9145566807765,325.5675611423353,73.73725783002412,0.1039493379862813,2204.05472849245,0,5,0
102,29104,55,39301.76822822914,61,402.1281720612261,6.002079063723227,57.42982454234127,0.1183975926128261,0.2054175001819594,61.78132869181202,1.0,Card,Semi-Urban,Loyal,4825.538064734714,344.6983475188849,370.81641947012804,0.1183975926128261,2413.6050824619765,1,0,1
