age,annual_income,months_active,avg_monthly_spend,purchase_frequency,avg_order_value,discount_usage_rate,return_rate,browsing_time_minutes,support_interactions,payment_method_UPI,payment_method_Wallet,region_Semi-Urban,region_Urban,cluster,Cluster,KCluster
-1.1789883635048897,-0.4918627598154505,-0.6964683362972235,-0.8716351027404754,-0.1179439696101422,-0.8205705788350529,0.0,0.0,-0.0064137621263371,1.2702078345359562,-0.6514754492333475,-0.5046520181087112,-0.6612694020069169,1.0086373000970492,3,0,0
0.2617716950363595,1.4631671758857412,-0.6002543078479045,-0.8415448874176673,0.1798943374861766,-0.7213235361745838,0.0,0.0,-0.8300348617026777,-1.2284633676514125,1.5349772599670402,-0.5046520181087112,-0.6612694020069169,1.0086373000970492,3,0,0
-1.37545564421506,-1.0302675321212165,0.025136877072669,-1.1223868970972095,1.371247565871452,-0.9339957704470178,0.0,0.0,-0.6553273557319388,-0.3955729669222895,1.5349772599670402,-0.5046520181087112,-0.6612694020069169,1.0086373000970492,3,0,0
0.1962826014663028,-0.7631270929240499,1.7088823749357516,0.0711916440408447,0.7755709516788143,-0.4802950039991585,0.0,0.0,-0.0064137621263371,0.4373174338068333,-0.6514754492333475,-0.5046520181087112,-0.6612694020069169,1.0086373000970492,3,0,0
0.9166626307369274,-0.6513087235878198,1.4683473038124542,-1.34806351201827,-0.4157822767064611,-0.8914613235925309,0.0,0.0,-0.6802855708706158,1.2702078345359562,-0.6514754492333475,-0.5046520181087112,1.5122429632537877,-0.991436664005765,2,0,0
-0.6550756149444353,0.0522884220390333,0.121350905521988,-1.3631086196796742,0.7755709516788143,-0.9907083662530002,0.0,0.0,-0.206079483235753,1.2702078345359562,1.5349772599670402,-0.5046520181087112,-0.6612694020069169,1.0086373000970492,3,0,0
0.3272607886064163,0.6547149571993397,0.3618859766452856,-1.0722365382258627,-1.011458890899099,-0.4944731529506541,0.0,0.0,-0.6054109254545849,0.4373174338068333,-0.6514754492333475,-0.5046520181087112,-0.6612694020069169,1.0086373000970492,3,0,0
1.0476408178770409,0.3700310676740283,-0.4559332651739259,1.3751009746958618,-0.7136205838027799,1.7031399345311635,0.0,0.0,-0.8050766465640007,0.4373174338068333,-0.6514754492333475,-0.5046520181087112,-0.6612694020069169,1.0086373000970492,1,1,1
-0.2621410535240946,0.7405730763390086,-1.129431464319159,0.3269584742847135,-0.7136205838027799,0.6539569121204895,0.0,0.0,0.8172073374500033,-0.3955729669222895,1.5349772599670402,-0.5046520181087112,-0.6612694020069169,-0.991436664005765,3,0,0
-0.3276301470941514,0.1017075441580081,0.3618859766452856,-0.7261990620135697,-0.1179439696101422,-0.6078983445626189,0.0,0.0,-0.0563301924036911,0.4373174338068333,1.5349772599670402,-0.5046520181087112,-0.6612694020069169,-0.991436664005765,3,0,0
-0.0001846792438675,-0.5606506623545159,-1.225645492768478,-0.1645150426544853,-0.4157822767064611,-0.1683757270662553,0.0,0.0,0.8421655525886803,-0.3955729669222895,-0.6514754492333475,-0.5046520181087112,1.5122429632537877,-0.991436664005765,2,0,0
1.375086285727325,0.4757312009613293,1.6607753607110922,-0.2848759039457176,0.4777326445824955,-0.5653638977081321,0.0,0.0,-1.0796170130894476,-0.3955729669222895,1.5349772599670402,-0.5046520181087112,-0.6612694020069169,-0.991436664005765,3,0,0
0.8511735371668706,-0.4136101827255555,1.3240262611384757,0.4021840125917336,0.7755709516788143,-0.3952261102901849,0.0,0.0,-0.0064137621263371,-0.3955729669222895,1.5349772599670402,-0.5046520181087112,-0.6612694020069169,1.0086373000970492,3,0,0
1.1786190050171546,-0.5370903832047722,0.9391701473411996,-0.2497706527357749,-1.011458890899099,0.6964913589749763,0.0,0.0,-1.2792827341988635,-1.2284633676514125,1.5349772599670402,-0.5046520181087112,-0.6612694020069169,-0.991436664005765,3,0,0
1.1131299114470978,-0.365543156970985,-0.6002543078479045,-0.7111539543521656,1.669085872967771,-0.8631050256895397,0.0,0.0,0.6674580466179414,-0.3955729669222895,-0.6514754492333475,-0.5046520181087112,-0.6612694020069169,1.0086373000970492,3,0,0
-0.5895865213743786,0.6922018289024471,0.7467420904425616,0.4523343714630805,-0.1179439696101422,0.2286124435756214,0.0,0.0,1.241496994807512,-0.3955729669222895,1.5349772599670402,-0.5046520181087112,-0.6612694020069169,-0.991436664005765,3,0,0
-1.37545564421506,-0.0401611668771061,0.9872771615658592,-0.7261990620135697,-0.7136205838027799,-0.1967320249692465,0.0,0.0,0.6674580466179414,-0.3955729669222895,-0.6514754492333475,-0.5046520181087112,-0.6612694020069169,1.0086373000970492,3,0,0
-1.4409447377851168,-0.0956309202267898,0.4581000050946046,0.6228455916256597,-0.7136205838027799,0.597244316314507,0.0,0.0,-1.329199164476217,-0.3955729669222895,-0.6514754492333475,-0.5046520181087112,-0.6612694020069169,-0.991436664005765,1,1,1
1.309597192157268,0.2366129589164405,1.035384175790519,1.1444093238876665,-0.1179439696101422,0.2711468904301082,0.0,0.0,-0.5055780648998769,-1.2284633676514125,1.5349772599670402,-0.5046520181087112,-0.6612694020069169,1.0086373000970492,3,0,0
-1.4409447377851168,-3.904854300378414e-06,-0.0229701371519904,0.2818231513005013,0.1798943374861766,-0.2676227697267245,0.0,0.0,-0.6303691405932618,2.935988635994202,1.5349772599670402,-0.5046520181087112,-0.6612694020069169,1.0086373000970492,3,0,0
0.6547062564567002,0.5829186402494749,-1.5142875781164349,2.4232434751070104,-1.011458890899099,2.794857403796325,0.0,0.0,0.9919148434207422,2.935988635994202,-0.6514754492333475,-0.5046520181087112,-0.6612694020069169,1.0086373000970492,1,1,1
0.3927498821764731,-0.5585211105805793,-1.0813244500944994,0.0411014287180366,-1.011458890899099,0.8949854442959146,0.0,0.0,-1.1794498736441554,-1.2284633676514125,-0.6514754492333475,-0.5046520181087112,-0.6612694020069169,-0.991436664005765,1,1,1
-0.0001846792438675,0.0512067449475099,-1.2737525069931377,-0.5205825906410477,-0.7136205838027799,-0.0974849823087773,0.0,0.0,0.6674580466179414,2.1030982352650787,-0.6514754492333475,-0.5046520181087112,1.5122429632537877,-0.991436664005765,2,0,0
0.7856844435968138,-0.7544060713736427,-1.0813244500944994,-0.4453570523340275,-0.1179439696101422,-0.4519387060961673,0.0,0.0,-0.9548259373960626,0.4373174338068333,-0.6514754492333475,-0.5046520181087112,-0.6612694020069169,-0.991436664005765,3,0,0
0.5237280693165867,-1.085061237288698,-0.5521472936232449,-0.4604021599954315,-0.4157822767064611,-0.3101572165812113,0.0,0.0,0.1682937438444017,1.2702078345359562,1.5349772599670402,-0.5046520181087112,1.5122429632537877,-0.991436664005765,2,0,0
-1.3099665506450031,1.8398612230087608,0.025136877072669,1.7261534867952897,-1.011458890899099,2.865748148553803,0.0,0.0,3.762276723813888,-0.3955729669222895,-0.6514754492333475,-0.5046520181087112,-0.6612694020069169,1.0086373000970492,1,1,1
0.7856844435968138,0.0713191783680229,-0.2635052082752879,-1.1023267535486707,-0.7136205838027799,-0.6362546424656101,0.0,0.0,0.8671237677273573,0.4373174338068333,-0.6514754492333475,-0.5046520181087112,1.5122429632537877,-0.991436664005765,2,0,0
-0.2621410535240946,0.5376234120419331,0.5062070193192642,1.024048462596434,-0.1179439696101422,0.1860779967211346,0.0,0.0,-0.0064137621263371,-1.2284633676514125,-0.6514754492333475,1.9815634617844369,-0.6612694020069169,-0.991436664005765,0,1,1
0.3272607886064163,-0.9082746376428444,-0.1672911798259689,-0.9970109999188425,-0.4157822767064611,-0.6504327914171057,0.0,0.0,-0.0812884075423681,-0.3955729669222895,-0.6514754492333475,-0.5046520181087112,1.5122429632537877,-0.991436664005765,2,0,0
-0.7205647085144922,0.0641530676366805,-0.3597192367246069,0.0009811416209591,-0.4157822767064611,0.1860779967211346,0.0,0.0,-1.1794498736441554,-1.2284633676514125,-0.6514754492333475,-0.5046520181087112,-0.6612694020069169,-0.991436664005765,3,0,0
-0.5895865213743786,-0.2643725465044382,-0.8888963931958614,-0.5757479853995292,-1.011458890899099,0.1293654009151522,0.0,0.0,-0.0064137621263371,-0.3955729669222895,-0.6514754492333475,-0.5046520181087112,-0.6612694020069169,-0.991436664005765,3,0,0
-0.1966519599540379,-1.1892740645751545,-0.1672911798259689,-0.8565899950790713,0.1798943374861766,-0.7071453872230882,0.0,0.0,-0.0064137621263371,-0.3955729669222895,-0.6514754492333475,-0.5046520181087112,-0.6612694020069169,1.0086373000970492,3,0,0
-0.0656737728139243,-0.6382609936713189,1.564561332261773,-1.142447040645748,-1.011458890899099,-0.3668698123871937,0.0,0.0,-0.206079483235753,-0.3955729669222895,-0.6514754492333475,1.9815634617844369,-0.6612694020069169,1.0086373000970492,0,1,1
-0.5240974278043218,2.809145304241046,0.7467420904425616,0.3269584742847135,0.4777326445824955,-0.3385135144842025,0.0,0.0,0.1433355287057247,-0.3955729669222895,-0.6514754492333475,-0.5046520181087112,-0.6612694020069169,1.0086373000970492,3,0,0
0.9821517243069842,-0.8156560366811544,-0.6002543078479045,0.7783117041268348,-0.7136205838027799,1.13601397647134,0.0,0.0,-0.0313719772650141,0.4373174338068333,-0.6514754492333475,1.9815634617844369,-0.6612694020069169,1.0086373000970492,0,1,1
1.375086285727325,-0.3932273300321616,0.6986350762179021,-0.6660186313679535,-0.7136205838027799,-0.3101572165812113,0.0,0.0,-0.0064137621263371,-0.3955729669222895,1.5349772599670402,-0.5046520181087112,-0.6612694020069169,1.0086373000970492,3,0,0
-0.1311628663839811,-0.7003898216156935,-0.0229701371519904,0.9989732831607608,-1.011458890899099,1.5897147429191991,0.0,0.0,-0.8300348617026777,-1.2284633676514125,-0.6514754492333475,-0.5046520181087112,-0.6612694020069169,-0.991436664005765,1,1,1
-1.6374120184952872,-0.8318473906448951,1.3240262611384757,0.4874396226730232,-1.011458890899099,1.4337551044527477,0.0,0.0,-0.6553273557319388,-1.2284633676514125,-0.6514754492333475,-0.5046520181087112,-0.6612694020069169,-0.991436664005765,1,1,1
0.9821517243069842,-0.406106047903112,1.3721332753631352,0.2065976129934811,-0.1179439696101422,-0.0407723865027949,0.0,0.0,-0.6303691405932618,2.1030982352650787,-0.6514754492333475,-0.5046520181087112,-0.6612694020069169,1.0086373000970492,3,0,0
-0.6550756149444353,0.166506762422081,0.0732438912973285,-0.0892895043474651,0.7755709516788143,-0.5795420466596277,0.0,0.0,-0.7551602162866468,0.4373174338068333,1.5349772599670402,-0.5046520181087112,-0.6612694020069169,1.0086373000970492,3,0,0
-1.1134992699348327,1.0552059003358738,-0.9370034074205208,-0.6559885595936841,-0.4157822767064611,-0.4944731529506541,0.0,0.0,0.0435026681510167,-0.3955729669222895,-0.6514754492333475,-0.5046520181087112,-0.6612694020069169,-0.991436664005765,3,0,0
1.309597192157268,-1.0604530834565409,-0.3116122224999474,-0.2196804374129668,-0.4157822767064611,-0.1967320249692465,0.0,0.0,-0.255995913513107,-0.3955729669222895,1.5349772599670402,-0.5046520181087112,1.5122429632537877,-0.991436664005765,2,0,0
1.1131299114470978,-0.2340179831235631,-0.1191841656013094,0.2517329359776932,1.669085872967771,-0.6220764935141145,0.0,0.0,-0.280954128651784,-1.2284633676514125,-0.6514754492333475,-0.5046520181087112,-0.6612694020069169,1.0086373000970492,3,0,0
-0.0656737728139243,0.4708974564585841,-1.6586086207904134,-0.294905975719987,-0.4157822767064611,-0.2959790676297157,0.0,0.0,-0.5055780648998769,0.4373174338068333,-0.6514754492333475,-0.5046520181087112,-0.6612694020069169,-0.991436664005765,3,0,0
0.130793507896246,-0.3663882171987376,1.2278122326891567,-0.3901916575755459,-0.4157822767064611,-0.2250883228722377,0.0,0.0,0.1682937438444017,0.4373174338068333,-0.6514754492333475,-0.5046520181087112,-0.6612694020069169,1.0086373000970492,3,0,0
-1.5064338313551735,-0.0008827674911631,1.1797052184644972,-0.8264997797562633,-0.4157822767064611,-0.5511857487566365,0.0,0.0,-0.3308705589291379,-1.2284633676514125,-0.6514754492333475,-0.5046520181087112,-0.6612694020069169,-0.991436664005765,3,0,0
1.2441080985872113,-0.0484089546999719,1.564561332261773,0.0009811416209591,-0.1179439696101422,-0.2534446207752289,0.0,0.0,-0.1312048378197221,-0.3955729669222895,1.5349772599670402,-0.5046520181087112,-0.6612694020069169,-0.991436664005765,3,0,0
1.309597192157268,0.7466913123879377,0.8910631331165401,0.7632665964654307,0.4777326445824955,-0.1258412802117685,0.0,0.0,0.1932519589830787,-1.2284633676514125,1.5349772599670402,-0.5046520181087112,-0.6612694020069169,-0.991436664005765,3,0,0
0.7856844435968138,-0.8668666864829648,-1.0813244500944994,0.1163269670250568,1.371247565871452,-0.5937201956111233,0.0,0.0,-1.1544916585054783,-0.3955729669222895,-0.6514754492333475,-0.5046520181087112,-0.6612694020069169,1.0086373000970492,3,0,0
1.1131299114470978,-0.2976679194778924,-0.1672911798259689,-0.9769508563703037,-0.4157822767064611,-0.6929672382715926,0.0,0.0,-1.3541573796148945,-0.3955729669222895,1.5349772599670402,-0.5046520181087112,-0.6612694020069169,-0.991436664005765,3,0,0
-1.1134992699348327,0.0123339744708882,0.5062070193192642,0.8836274577566631,0.1798943374861766,-0.0407723865027949,0.0,0.0,0.0684608832896937,-0.3955729669222895,-0.6514754492333475,-0.5046520181087112,1.5122429632537877,-0.991436664005765,2,0,0
1.4405753792973817,0.6640106197046188,-0.9851104216451804,2.994957566240364,-1.3092971979954175,8.140019558510167,0.0,0.0,1.9652852338291449,-0.3955729669222895,-0.6514754492333475,1.9815634617844369,-0.6612694020069169,1.0086373000970492,1,1,1
-0.0656737728139243,-0.0449949113798512,1.6607753607110922,1.3450107593730538,1.966924180064089,-0.3952261102901849,0.0,0.0,-1.1045752282281245,0.4373174338068333,-0.6514754492333475,1.9815634617844369,1.5122429632537877,-0.991436664005765,0,1,1
-0.1311628663839811,-3.904854300378414e-06,-1.4661805638917755,-0.6409434519322801,0.1798943374861766,-0.6078983445626189,0.0,0.0,-0.3308705589291379,0.4373174338068333,-0.6514754492333475,-0.5046520181087112,-0.6612694020069169,1.0086373000970492,3,0,0
0.5237280693165867,-3.904854300378414e-06,-0.7926823647465424,-0.9318155333860916,0.4777326445824955,-0.8205705788350529,0.0,0.0,-0.9797841525347396,0.4373174338068333,1.5349772599670402,-0.5046520181087112,1.5122429632537877,-0.991436664005765,2,0,0
0.0653044143261892,-3.904854300378414e-06,1.7088823749357516,-0.2046353297515628,-0.1179439696101422,-0.1825538760177509,0.0,0.0,-0.7801184314253237,-0.3955729669222895,-0.6514754492333475,-0.5046520181087112,-0.6612694020069169,1.0086373000970492,3,0,0
0.7856844435968138,1.0677465941157231,1.3240262611384757,0.507499766221562,-0.1179439696101422,0.0159402093031874,0.0,0.0,-0.6054109254545849,-0.3955729669222895,-0.6514754492333475,-0.5046520181087112,-0.6612694020069169,1.0086373000970492,3,0,0
0.6547062564567002,-0.5967854376932191,-1.3699665354424564,-0.4002217293498153,-1.011458890899099,0.4271065288965598,0.0,0.0,-1.2543245190601864,-0.3955729669222895,-0.6514754492333475,1.9815634617844369,-0.6612694020069169,1.0086373000970492,0,1,1
-0.1311628663839811,-0.8005801622180472,1.3721332753631352,0.2116126488806158,-0.1179439696101422,-0.0833068333572817,0.0,0.0,-1.0297005828120935,0.4373174338068333,-0.6514754492333475,-0.5046520181087112,1.5122429632537877,-0.991436664005765,2,0,0
1.1786190050171546,-3.904854300378414e-06,1.083491190015178,-0.4553871241082968,-0.1179439696101422,-0.4944731529506541,0.0,0.0,-0.6553273557319388,0.4373174338068333,-0.6514754492333475,-0.5046520181087112,-0.6612694020069169,1.0086373000970492,3,0,0
1.571553566437495,3.246987909444248,0.3618859766452856,-1.0571914305644583,0.4777326445824955,-0.8631050256895397,0.0,0.0,-0.181121268097076,4.601769437452448,-0.6514754492333475,-0.5046520181087112,-0.6612694020069169,1.0086373000970492,3,0,0
0.130793507896246,0.5113251377542707,0.6024210477685831,-0.6208833083837413,-0.1179439696101422,-0.5370075998051409,0.0,0.0,-1.1045752282281245,-0.3955729669222895,-0.6514754492333475,-0.5046520181087112,1.5122429632537877,-0.991436664005765,2,0,0
-0.1966519599540379,0.0835894528749913,-1.706715635015073,-1.1023267535486707,0.1798943374861766,-0.8489268767380441,0.0,0.0,-0.9298677222573856,-0.3955729669222895,1.5349772599670402,-0.5046520181087112,1.5122429632537877,-0.991436664005765,2,0,0
0.9166626307369274,-0.9919356001903564,0.9391701473411996,0.8735973859823937,-1.3092971979954175,2.582185169523891,0.0,0.0,0.2431683892604326,-0.3955729669222895,-0.6514754492333475,-0.5046520181087112,-0.6612694020069169,1.0086373000970492,1,1,1
-0.7205647085144922,-1.0479461920858018,-0.8888963931958614,0.4071990484788683,-1.011458890899099,1.5330021471132167,0.0,0.0,0.1183773135670477,-0.3955729669222895,1.5349772599670402,-0.5046520181087112,-0.6612694020069169,1.0086373000970492,1,1,1
-1.048010176364776,-3.904854300378414e-06,-1.03321743586984,0.8685823500952591,-0.1179439696101422,0.1435435498666478,0.0,0.0,-0.7801184314253237,0.4373174338068333,-0.6514754492333475,1.9815634617844369,-0.6612694020069169,1.0086373000970492,0,1,1
-0.0656737728139243,0.0440744366252776,-0.7926823647465424,1.8414993121993872,-0.1179439696101422,0.7957384016354454,0.0,0.0,-0.7302020011479697,-0.3955729669222895,-0.6514754492333475,1.9815634617844369,-0.6612694020069169,-0.991436664005765,0,1,1
-0.458608334234265,-0.5558169178517708,0.1694579197466476,2.1825217525245457,-0.4157822767064611,1.2210828701803134,0.0,0.0,-1.1794498736441554,1.2702078345359562,-0.6514754492333475,-0.5046520181087112,1.5122429632537877,-0.991436664005765,1,1,1
0.9166626307369274,-3.904854300378414e-06,0.4581000050946046,3.45132583196962,-1.3092971979954175,8.607898473909522,0.0,0.0,-0.6802855708706158,0.4373174338068333,-0.6514754492333475,1.9815634617844369,-0.6612694020069169,1.0086373000970492,1,1,1
1.4405753792973817,-0.2987495965694158,1.3721332753631352,-1.0020260358059772,-0.7136205838027799,-0.5937201956111233,0.0,0.0,0.5426669709245565,-0.3955729669222895,-0.6514754492333475,-0.5046520181087112,1.5122429632537877,-0.991436664005765,2,0,0
-0.1311628663839811,-0.6241653890724048,0.121350905521988,0.0009811416209591,0.4777326445824955,0.6539569121204895,0.0,0.0,-1.1045752282281245,0.4373174338068333,-0.6514754492333475,-0.5046520181087112,1.5122429632537877,-0.991436664005765,2,0,0
1.0476408178770409,-3.904854300378414e-06,0.5543140335439236,0.5977704121899863,0.1798943374861766,-0.0124160885998037,0.0,0.0,0.0435026681510167,-0.3955729669222895,-0.6514754492333475,-0.5046520181087112,-0.6612694020069169,1.0086373000970492,3,0,0
-1.048010176364776,-1.0638671267766615,0.025136877072669,-1.11235682532294,-0.1179439696101422,-0.7922142809320617,0.0,0.0,-0.6553273557319388,-0.3955729669222895,-0.6514754492333475,1.9815634617844369,-0.6612694020069169,-0.991436664005765,0,1,1
0.720195350026757,-3.904854300378414e-06,-1.0813244500944994,1.3199355799373804,-0.1179439696101422,0.5405317205085246,0.0,0.0,-0.9298677222573856,-1.2284633676514125,1.5349772599670402,-0.5046520181087112,-0.6612694020069169,-0.991436664005765,1,1,1
1.637042660007552,-0.9609049886272792,1.5164543180371135,0.1414021464607302,1.371247565871452,-0.5937201956111233,0.0,0.0,0.2930848195377866,-0.3955729669222895,-0.6514754492333475,-0.5046520181087112,1.5122429632537877,-0.991436664005765,2,0,0
1.637042660007552,0.9174272808030824,0.8429561188918806,-1.03713128701592,0.4777326445824955,-0.8489268767380441,0.0,0.0,-0.1312048378197221,0.4373174338068333,-0.6514754492333475,-0.5046520181087112,1.5122429632537877,-0.991436664005765,2,0,0
0.8511735371668706,-0.6504974657691772,0.4581000050946046,-1.0070410716931115,-0.1179439696101422,-0.8914613235925309,0.0,0.0,-0.280954128651784,-1.2284633676514125,-0.6514754492333475,-0.5046520181087112,-0.6612694020069169,1.0086373000970492,3,0,0
0.7856844435968138,-1.174468609384928,0.0732438912973285,-0.6008231648352026,-0.1179439696101422,-0.5370075998051409,0.0,0.0,-0.0064137621263371,0.4373174338068333,1.5349772599670402,-0.5046520181087112,-0.6612694020069169,1.0086373000970492,3,0,0
-0.5895865213743786,-0.313825471032523,-1.706715635015073,-1.2527778301627113,1.371247565871452,-0.9765302173015046,0.0,0.0,-0.0064137621263371,1.2702078345359562,1.5349772599670402,-0.5046520181087112,1.5122429632537877,-0.991436664005765,2,0,0
0.1962826014663028,-0.0702453109851003,-0.0710771513766499,0.4573494073502152,-1.011458890899099,1.2777954659862958,0.0,0.0,-0.5554944951772308,-1.2284633676514125,-0.6514754492333475,-0.5046520181087112,1.5122429632537877,-0.991436664005765,2,0,0
1.309597192157268,0.3678001086727613,-1.1775384785438183,0.3871389049303296,-0.1179439696101422,-0.0407723865027949,0.0,0.0,0.7173744768952954,-1.2284633676514125,-0.6514754492333475,-0.5046520181087112,-0.6612694020069169,1.0086373000970492,3,0,0
0.5237280693165867,-0.5415523012073061,-0.1672911798259689,-0.3952066934626806,1.966924180064089,-0.7922142809320617,0.0,0.0,-0.4307034194838459,-0.3955729669222895,-0.6514754492333475,-0.5046520181087112,-0.6612694020069169,1.0086373000970492,3,0,0
0.9821517243069842,-0.192136798236142,1.083491190015178,0.2216427206548851,0.1798943374861766,-0.2959790676297157,0.0,0.0,-1.2293663039215097,-0.3955729669222895,-0.6514754492333475,-0.5046520181087112,-0.6612694020069169,1.0086373000970492,3,0,0
0.720195350026757,-0.1771623310003651,1.1797052184644972,0.3269584742847135,0.4777326445824955,-0.2818009186782201,0.0,0.0,-0.0064137621263371,-0.3955729669222895,-0.6514754492333475,-0.5046520181087112,1.5122429632537877,-0.991436664005765,2,0,0
1.2441080985872113,-0.6272752107105346,-0.0229701371519904,-1.4232890503252904,0.4777326445824955,-0.9907083662530002,0.0,0.0,-1.0796170130894476,1.2702078345359562,-0.6514754492333475,-0.5046520181087112,1.5122429632537877,-0.991436664005765,2,0,0
-1.6374120184952872,0.6450812706029596,-1.4661805638917755,0.0009811416209591,0.7755709516788143,-0.6929672382715926,0.0,0.0,-0.8300348617026777,-0.3955729669222895,1.5349772599670402,-0.5046520181087112,-0.6612694020069169,-0.991436664005765,3,0,0
-1.1789883635048897,1.264206195863658,0.9391701473411996,-0.0792594325731957,1.371247565871452,-0.6504327914171057,0.0,0.0,-0.4057452043451689,-0.3955729669222895,-0.6514754492333475,-0.5046520181087112,1.5122429632537877,-0.991436664005765,2,0,0
-0.458608334234265,-0.7433864860037481,1.3721332753631352,1.1093040726777237,-0.1179439696101422,1.9299903177550928,0.0,0.0,-0.7551602162866468,-0.3955729669222895,1.5349772599670402,-0.5046520181087112,-0.6612694020069169,-0.991436664005765,1,1,1
